58, 40.360587409032576
94, 56.31890671104045
13, 7.678269448082296
4, 2.120454903110945
36, 25.083421280557513
78, 45.730022303327125
16, 10.146969339158593
20, 13.820775365122431
30, 15.742366973081584
17, 10.777849849475247
67, 43.441314124615594
58, 35.90974491985059
97, 48.70459282163264
11, 7.28369127835265
23, 15.35538413870354
47, 23.767168827347472
95, 54.60450048841603
77, 48.21897177341856
44, 22.007741120788076
59, 32.661792822519
8, 5.352321918965883
1, 0.6611423144513832
28, 15.880254166409003
16, 9.23698134835849
79, 55.91451049979302
82, 47.71182191119643
98, 63.375793905386615
61, 31.13994046915822
27, 17.09896752503502
47, 26.100032611789693
40, 24.251176201213454
71, 49.164184574802555
93, 66.71756631527623
6, 4.17063880152447
85, 53.975692470114154
46, 25.36937015051962
42, 21.867453675502556
53, 26.933707782586975
34, 18.33347107963398
85, 57.953750417350456
55, 37.939426230772774
51, 36.217122484993595
96, 61.42159098423437
39, 27.96067623931045
9, 5.753284984357943
47, 31.756552882079625
25, 15.824769335969274
78, 40.2169141055849
42, 28.158641642498594
88, 51.778732707747096
